Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Total Items,Target,Price,Restock Needed,Season Month
2024-01-08 11:27:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Raymond,M,43,29,72,39,6209,0,January
2024-01-06 16:19:44,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Raymond,L,70,6,76,8,5773,0,January
2024-01-25 18:12:08,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Raymond,XL,30,35,65,55,6910,25,January
2024-01-21 15:42:06,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Raymond,XXL,32,36,68,56,6251,24,January
2024-01-22 10:07:46,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Blackberrys,XS,76,5,81,7,6871,0,January
2024-01-08 20:26:56,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Blackberrys,S,49,26,75,36,620,0,January
2024-01-04 18:32:30,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Blackberrys,M,59,35,94,55,2506,0,January
2024-01-08 19:11:55,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Blackberrys,L,72,48,120,68,3508,0,January
2024-01-13 20:47:26,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Blackberrys,XL,13,7,20,9,6465,0,January
2024-01-16 14:37:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Blazers,Men,Blackberrys,XXL,63,38,101,58,3291,0,January
2024-10-10 16:19:31,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Max,XS,81,18,99,23,1331,0,October
2024-10-01 10:25:09,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Max,S,89,50,139,75,4463,0,October
2024-10-11 16:55:18,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Max,M,19,35,54,55,5771,36,October
2024-10-06 10:29:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Max,L,44,38,82,58,5189,14,October
2024-10-20 18:51:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Max,XL,46,44,90,64,7714,18,October
2024-10-13 18:19:07,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Max,XXL,23,47,70,67,2326,44,October
2024-10-25 14:00:25,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Raymond,XS,99,14,113,19,1241,0,October
2024-10-08 18:56:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Raymond,S,68,20,88,30,5413,0,October
2024-10-21 13:26:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Raymond,M,29,14,43,19,2004,0,October
2024-10-11 20:06:04,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Raymond,L,40,5,45,7,7020,0,October
2024-10-03 17:07:32,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Raymond,XL,23,8,31,10,7584,0,October
2024-10-24 10:11:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Raymond,XXL,83,33,116,53,7200,0,October
2024-10-02 14:15:04,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Blackberrys,XS,71,46,117,66,5276,0,October
2024-10-08 20:01:42,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Blackberrys,S,39,42,81,62,2867,23,October
2024-10-13 18:52:34,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Blackberrys,M,27,28,55,38,1601,11,October
2024-10-08 14:57:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Blackberrys,L,89,33,122,53,7165,0,October
2024-10-21 18:00:56,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Blackberrys,XL,40,9,49,11,3820,0,October
2024-10-23 12:34:27,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Suits,Men,Blackberrys,XXL,15,21,36,31,4437,16,October
2024-10-18 17:29:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Max,XS,47,45,92,65,2642,18,October
2024-12-04 14:17:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Max,S,80,36,116,56,1215,0,December
2024-07-25 20:30:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Max,M,41,28,69,38,5459,0,July
2024-06-22 20:27:57,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Max,L,67,12,79,17,4217,0,June
2024-09-24 19:57:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Max,XL,15,16,31,21,4053,6,September
2024-02-19 13:31:56,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Max,XXL,90,14,104,19,5028,0,February
2024-05-24 20:28:34,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Nike,XS,74,40,114,60,6873,0,May
2024-12-01 16:04:35,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Nike,S,49,43,92,63,3307,14,December
2024-07-04 19:23:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Nike,M,36,31,67,51,4175,15,July
2024-08-05 10:02:53,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Nike,L,83,41,124,61,2706,0,August
2024-01-19 16:48:30,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Nike,XL,58,30,88,50,554,0,January
2024-01-16 20:16:01,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Nike,XXL,13,23,36,33,2150,20,January
2024-11-21 20:33:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Adidas,XS,69,26,95,36,7572,0,November
2024-04-10 16:16:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Adidas,S,48,45,93,65,4564,17,April
2024-03-16 14:07:19,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Adidas,M,70,43,113,63,4157,0,March
2024-02-08 15:19:45,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Adidas,L,66,41,107,61,726,0,February
2024-04-02 16:44:26,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Adidas,XL,17,25,42,35,3689,18,April
2024-03-09 14:15:23,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sportswear,Men,Adidas,XXL,24,48,72,68,2477,44,March
2024-09-02 19:45:03,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Max,XS,22,14,36,19,4382,0,September
2024-11-15 12:51:35,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Max,S,46,21,67,31,6109,0,November
2024-01-17 12:14:47,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Max,M,59,32,91,52,581,0,January
2024-03-08 10:43:14,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Max,L,90,35,125,55,3766,0,March
2024-05-02 17:27:12,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Max,XL,96,10,106,15,410,0,May
2024-02-08 12:15:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Max,XXL,13,50,63,75,6353,62,February
2024-04-17 18:05:30,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Jockey,XS,65,31,96,51,7131,0,April
2024-12-12 18:51:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Jockey,S,16,7,23,9,5467,0,December
2024-01-24 20:58:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Jockey,M,14,34,48,54,6818,40,January
2024-07-16 17:43:17,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Jockey,L,51,34,85,54,2772,3,July
2024-07-08 12:28:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Jockey,XL,28,11,39,16,5268,0,July
2024-03-10 18:22:40,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Jockey,XXL,13,19,32,24,7939,11,March
2024-11-14 14:04:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,XS,83,40,123,60,4965,0,November
2024-11-27 11:31:40,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,S,15,20,35,30,6792,15,November
2024-09-23 16:06:54,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,M,52,45,97,65,4153,13,September
2024-08-28 14:57:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,L,54,46,100,66,6738,12,August
2024-03-25 15:06:49,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,XL,15,45,60,65,3797,50,March
2024-06-24 13:58:10,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,XXL,23,9,32,11,3956,0,June
2024-06-09 14:02:16,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,XS,64,42,106,62,5525,0,June
2024-08-01 15:21:10,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,S,49,21,70,31,5993,0,August
2024-11-12 18:21:38,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,M,88,10,98,15,2920,0,November
2024-08-13 20:26:50,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,L,48,20,68,30,7289,0,August
2024-03-08 15:51:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,XL,76,46,122,66,2872,0,March
2024-01-07 10:57:29,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,XXL,64,45,109,65,3982,1,January
2024-01-26 10:18:31,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XS,14,38,52,58,6938,44,January
2024-04-07 19:29:55,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,S,62,45,107,65,3130,3,April
2024-11-15 18:17:38,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,M,84,10,94,15,4253,0,November
2024-02-19 19:36:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,L,94,8,102,10,1127,0,February
2024-04-18 13:17:35,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XL,58,17,75,22,3819,0,April
2024-03-20 18:47:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XXL,23,36,59,56,6680,33,March
2024-06-16 13:12:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XS,38,43,81,63,4581,25,June
2024-12-07 13:29:44,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,S,11,38,49,58,2305,47,December
2024-06-22 14:32:27,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,M,23,39,62,59,3332,36,June
2024-02-05 16:51:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,L,69,41,110,61,7492,0,February
2024-10-18 18:19:12,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XL,92,22,114,32,6861,0,October
2024-10-28 12:31:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XXL,14,18,32,23,473,9,October
2024-07-21 20:42:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,XS,62,44,106,64,5661,2,July
2024-10-27 18:20:23,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,S,64,44,108,64,2508,0,October
2024-08-13 16:15:08,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,M,37,29,66,39,6385,2,August
2024-08-11 17:32:10,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,L,91,11,102,16,1762,0,August
2024-07-10 17:12:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,XL,59,13,72,18,2263,0,July
2024-05-05 12:17:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,XXL,33,20,53,30,7046,0,May
2024-02-14 12:49:30,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,XS,28,11,39,16,2893,0,February
2024-07-08 12:56:16,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,S,79,50,129,75,1151,0,July
2024-03-21 15:40:30,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,M,21,36,57,56,2912,35,March
2024-03-18 18:49:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,L,14,18,32,23,519,9,March
2024-06-02 19:58:35,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,XL,10,36,46,56,4588,46,June
2024-11-02 14:16:23,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,XXL,48,49,97,69,2540,21,November
2024-10-05 19:13:09,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,XS,15,47,62,67,3268,52,October
2024-10-13 15:15:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,S,87,22,109,32,6692,0,October
2024-10-05 18:41:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,M,82,19,101,24,7834,0,October
2024-10-25 15:51:07,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,L,11,44,55,64,1468,53,October
2024-10-02 15:48:57,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,XL,45,45,90,65,1735,20,October
2024-10-03 16:43:57,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,XXL,63,42,105,62,3563,0,October
2024-02-10 18:57:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,XS,85,30,115,50,1166,0,February
2024-02-23 12:36:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,S,26,17,43,22,1437,0,February
2024-03-06 15:54:38,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,M,38,43,81,63,2877,25,March
2024-12-03 16:48:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,L,95,33,128,53,4474,0,December
2024-07-16 10:19:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,XL,71,22,93,32,5180,0,July
2024-04-10 12:23:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,XXL,81,6,87,8,2415,0,April
2024-03-20 16:47:41,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,XS,34,7,41,9,5066,0,March
2024-07-02 14:22:19,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,S,59,31,90,51,2632,0,July
2024-05-20 15:49:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,M,53,30,83,50,4840,0,May
2024-01-28 18:40:01,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,L,25,27,52,37,4789,12,January
2024-05-12 17:13:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,XL,15,24,39,34,2183,19,May
2024-10-01 11:23:06,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,XXL,61,17,78,22,7138,0,October
2024-12-13 13:34:38,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,XS,21,16,37,21,5599,0,December
2024-07-09 16:26:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,S,73,5,78,7,2127,0,July
2024-05-16 19:54:09,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,M,91,8,99,10,3080,0,May
2024-04-17 17:04:19,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,L,97,36,133,56,3205,0,April
2024-02-23 16:32:53,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,XL,98,9,107,11,3194,0,February
2024-02-11 14:55:35,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,XXL,83,27,110,37,5638,0,February
2024-01-04 19:42:45,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,XS,22,32,54,52,2170,30,January
2024-01-17 12:10:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,S,84,22,106,32,4928,0,January
2024-01-10 19:38:29,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,M,35,12,47,17,6346,0,January
2024-01-03 17:27:42,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,L,84,32,116,52,1124,0,January
2024-01-26 13:55:44,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,XL,64,38,102,58,3249,0,January
2024-01-05 17:09:24,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,XXL,56,7,63,9,7308,0,January
2024-01-11 18:01:13,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,XS,76,43,119,63,3042,0,January
2024-01-18 15:45:19,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,S,16,46,62,66,6421,50,January
2024-01-27 13:41:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,M,47,40,87,60,1592,13,January
2024-01-03 19:49:09,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,L,68,17,85,22,6244,0,January
2024-01-11 20:20:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,XL,18,23,41,33,2522,15,January
2024-01-26 13:27:36,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,XXL,63,25,88,35,4628,0,January
2024-01-06 20:43:21,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XS,61,37,98,57,833,0,January
2024-01-20 12:39:32,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,S,48,8,56,10,3871,0,January
2024-01-17 10:35:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,M,86,38,124,58,401,0,January
2024-01-14 13:26:45,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,L,44,14,58,19,5759,0,January
2024-01-21 11:50:04,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XL,24,42,66,62,4663,38,January
2024-01-27 11:36:18,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XXL,92,9,101,11,2118,0,January
2024-04-27 15:32:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,XS,58,40,98,60,2566,2,April
2024-01-07 10:02:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,S,89,17,106,22,883,0,January
2024-03-18 17:07:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,M,69,26,95,36,917,0,March
2024-02-14 15:33:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,L,91,25,116,35,5260,0,February
2024-09-17 13:09:18,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,XL,51,47,98,67,1687,16,September
2024-12-28 17:23:44,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,XXL,60,36,96,56,2499,0,December
2024-07-19 16:26:27,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,XS,74,40,114,60,6770,0,July
2024-07-12 12:10:45,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,S,77,49,126,69,6517,0,July
2024-04-01 18:41:31,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,M,30,44,74,64,3679,34,April
2024-05-26 16:40:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,L,51,8,59,10,6784,0,May
2024-11-18 13:19:27,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,XL,61,8,69,10,707,0,November
2024-05-10 15:13:21,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,XXL,56,18,74,23,5066,0,May
2024-05-05 19:19:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,XS,86,5,91,7,3831,0,May
2024-06-18 16:22:15,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,S,46,25,71,35,6459,0,June
2024-03-26 19:42:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,M,53,48,101,68,6478,15,March
2024-11-26 14:49:55,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,L,75,34,109,54,6584,0,November
2024-07-03 14:24:43,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,XL,12,50,62,75,5181,63,July
2024-07-25 18:44:32,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,XXL,22,36,58,56,7566,34,July
2024-03-21 14:29:26,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,XS,45,40,85,60,684,15,March
2024-09-15 10:53:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,S,31,14,45,19,4709,0,September
2024-08-10 18:42:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,M,82,49,131,69,4566,0,August
2024-07-14 16:03:53,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,L,96,15,111,20,3205,0,July
2024-11-07 13:37:17,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,XL,12,9,21,11,1543,0,November
2024-02-04 10:21:36,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,XXL,35,43,78,63,5722,28,February
2024-03-23 13:56:16,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,XS,19,26,45,36,7843,17,March
2024-07-27 18:24:34,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,S,32,22,54,32,2831,0,July
2024-11-16 10:55:41,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,M,15,23,38,33,7126,18,November
2024-07-09 13:22:24,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,L,39,27,66,37,5038,0,July
2024-08-27 13:39:34,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,XL,19,27,46,37,1880,18,August
2024-08-12 20:09:01,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,XXL,93,46,139,66,6000,0,August
2024-07-12 17:39:24,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,XS,55,11,66,16,2919,0,July
2024-04-20 16:07:52,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,S,31,18,49,23,4606,0,April
2024-06-13 13:02:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,M,46,12,58,17,5170,0,June
2024-02-25 11:40:27,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,L,37,17,54,22,7807,0,February
2024-07-02 20:36:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,XL,99,12,111,17,540,0,July
2024-07-09 19:39:03,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,XXL,85,23,108,33,4925,0,July
2024-02-14 20:15:16,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,XS,45,29,74,39,6836,0,February
2024-05-28 18:36:07,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,S,68,6,74,8,5469,0,May
2024-10-06 12:53:54,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,M,40,43,83,63,7262,23,October
2024-11-17 14:06:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,L,97,21,118,31,4143,0,November
2024-11-21 19:06:17,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,XL,58,39,97,59,404,1,November
2024-12-24 11:08:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,XXL,39,45,84,65,6282,26,December
